playerID;stint;minutes;rebounds;assists;steals;blocks;turnovers;careerDuration;pos;height;weight;college;birthDate;birthState;birthCountry;ethnicity;target
rodmade01;1.0;2059.93;853.86;114.29;43.64;37.93;106.0;14;F;79.0;210.0;SE Oklahoma State;1961-05-13;NJ;USA;B;0.0
rodrise01;1.2;753.4;73.6;168.0;32.6;1.8;72.6;5;G;75.0;168.0;none;1986-06-12;;ESP;W;0.0
rogerca01;1.11;628.22;141.33;20.22;14.22;26.11;33.0;9;C-F;82.0;220.0;Tennessee State;1971-02-06;MI;USA;B;0.0
rogerro01;1.14;1562.36;277.21;123.0;62.0;32.21;116.5;14;F;79.0;235.0;Wake Forest;1971-06-20;NC;USA;B;0.0
rogerro02;1.25;577.25;120.75;14.25;6.5;52.25;25.25;4;F;82.0;235.0;Alabama;1973-08-19;AL;USA;B;0.0
rogesal01;1.0;1937.0;213.0;160.0;0.0;0.0;0.0;3;G-F;76.0;195.0;LIU;1930-10-25;;;W;0.0
rollike01;1.0;426.0;45.0;46.0;0.0;0.0;0.0;4;G;72.0;168.0;Kentucky;1923-09-14;MO;USA;W;0.0
rolliph01;1.25;751.62;79.0;104.88;0.0;0.0;0.0;8;G;74.0;185.0;Louisville;1934-01-19;KY;USA;W;0.0
rollitr01;1.0;1334.89;375.0;36.67;28.44;141.22;58.72;18;C;85.0;235.0;Clemson;1955-06-16;FL;USA;B;0.0
romarlo01;1.29;741.14;55.0;146.0;34.86;4.14;50.0;7;G;73.0;175.0;Washington;1958-11-13;CA;USA;B;0.0
rondora01;1.0;2371.83;324.0;587.17;140.5;9.5;194.33;6;F;73.0;171.0;Kentucky;1986-02-22;KY;USA;B;0.0
rooksse01;1.14;968.5;205.5;45.07;18.21;35.64;57.43;14;C;82.0;250.0;Arizona;1969-09-09;NY;USA;B;0.0
rosede01;1.0;2568.0;267.75;477.75;60.75;31.0;204.0;4;G;75.0;190.0;Memphis ;1988-10-04;IL;USA;B;1.0
roseja01;1.19;1745.38;199.56;220.44;45.56;19.69;131.38;16;G;80.0;210.0;Michigan;1973-01-30;MI;USA;B;0.0
rosema01;1.13;893.67;224.73;45.6;32.47;19.53;70.6;15;F;79.0;240.0;Drexel;1974-11-23;PA;USA;B;0.0
rossqu01;1.12;1057.12;118.38;53.88;32.88;16.12;27.12;8;G;78.0;193.0;Southern Methodist;1981-04-30;TX;USA;B;0.0
rothsc01;1.25;449.5;51.0;46.5;21.75;2.75;34.0;4;F;78.0;212.0;Wisconsin;1963-06-03;OH;USA;W;0.0
roundda01;1.0;2017.5;625.17;137.92;57.92;96.67;155.83;12;F-C;80.0;205.0;Central Michigan;1953-05-26;MI;USA;B;0.0
rowecu01;1.0;2284.62;533.0;116.5;24.88;24.12;20.5;8;F;79.0;225.0;UCLA;1949-07-02;AL;USA;B;0.0
rowinji01;1.33;42.33;11.33;1.67;0.33;0.67;3.33;3;F;80.0;250.0;Purdue;1961-01-04;NY;USA;W;0.0
rowsobr01;1.0;364.0;91.0;15.67;9.67;7.67;14.67;3;F;81.0;220.0;UNC-Wilmington;1965-10-23;NJ;USA;B;0.0
royaldo01;1.36;767.45;130.09;45.45;22.45;9.0;49.36;11;F;80.0;210.0;Notre Dame;1966-05-22;LA;USA;B;0.0
roybr01;1.0;2287.6;274.8;298.8;66.4;15.0;117.6;5;G;78.0;215.0;Washington;1984-07-23;WA;USA;B;1.0
roziecl01;1.25;744.75;224.25;24.5;19.5;28.25;40.5;5;C-F;83.0;245.0;Louisville;1972-10-31;FL;USA;B;0.0
ruddde01;1.0;589.25;46.0;129.75;18.5;1.0;62.5;4;G;74.0;180.0;Wake Forest;1962-11-08;NC;USA;B;0.0
rudomjo01;1.25;411.0;103.0;18.0;0.0;0.0;0.0;4;F;78.0;205.0;USC;1940-06-06;CA;USA;W;0.0
ruffimi01;1.0;663.11;181.33;27.78;22.11;21.44;30.33;9;F;80.0;246.0;Tulsa;1977-01-21;CO;USA;B;0.0
ruffnpa01;1.0;255.6;78.6;12.2;0.8;0.8;13.8;5;C-F;82.0;225.0;Brigham Young;1948-10-15;CA;USA;W;0.0
ruklijo01;1.0;303.0;95.33;16.0;0.0;0.0;0.0;3;F-C;81.0;220.0;Northwestern;1938-08-03;IL;USA;W;0.0
rulanje01;1.0;1386.0;422.25;125.25;31.12;33.38;151.5;8;C-F;82.0;240.0;Iona;1958-12-16;NY;USA;W;0.0
rulebo01;1.25;1479.88;416.38;73.88;1.5;1.25;0.0;10;C-F;81.0;220.0;Colorado State;1944-06-29;CA;USA;B;0.0
rushbr01;1.0;1940.75;261.75;82.0;42.5;48.75;76.25;4;G;78.0;210.0;Kansas;1985-07-07;MO;USA;B;0.0
rushka01;1.12;744.25;71.5;44.12;18.75;9.25;37.12;8;G;78.0;215.0;Missouri;1980-10-30;MO;USA;B;0.0
russebi01;1.0;3132.77;1663.08;315.38;0.0;0.0;0.0;13;C;81.0;215.0;San Francisco;1934-02-12;LA;USA;B;1.0
russebr01;1.0;1650.08;242.75;90.33;72.83;16.92;69.58;13;F;79.0;225.0;Long Beach State;1970-12-31;CA;USA;B;0.0
russeca01;1.0;1851.08;255.67;153.17;19.92;2.75;2.92;12;F-G;77.0;210.0;Michigan;1944-06-07;IL;USA;B;1.0
russeca02;1.0;1864.56;299.56;187.11;66.0;12.67;113.89;9;F;80.0;215.0;Michigan;1952-01-12;TN;USA;B;0.0
russewa01;1.0;441.0;46.75;87.0;14.25;2.5;50.25;6;G;77.0;195.0;Western Michigan;1960-10-26;MI;USA;B;0.0
sabonar01;1.0;1625.0;490.86;137.71;52.86;70.57;119.57;7;C;87.0;279.0;none;1964-12-19;;LTU;W;0.0
sallejo01;1.08;1377.0;279.67;76.33;37.58;81.92;79.08;12;F-C;83.0;230.0;Georgia Tech;1964-06-16;NY;USA;B;0.0
salmojo01;1.17;1616.67;184.33;149.75;54.08;15.92;86.75;12;G-F;78.0;210.0;Miami (FL);1979-12-12;PA;USA;B;0.0
sambch01;1.33;35.67;9.67;0.33;1.33;4.0;1.33;4;C;85.0;215.0;none;1984-10-22;;SEN;B;0.0
sampsja01;1.0;155.75;60.0;6.25;2.0;8.0;8.25;5;F-C;83.0;235.0;California;1983-05-05;CA;USA;B;0.0
sampsra01;1.1;1359.1;401.1;103.8;39.0;75.2;136.3;10;C-F;88.0;228.0;Virginia;1960-07-07;VA;USA;B;0.0
sanchpe01;2.0;116.0;14.0;36.0;9.0;1.0;3.0;3;G;76.0;195.0;Temple;1977-05-08;;ARG;W;0.0
sandefr01;1.33;221.67;43.67;23.0;12.33;2.33;25.33;3;F-G;78.0;195.0;Southern;1957-01-23;OH;USA;B;0.0
sandeje01;1.0;115.5;25.75;6.25;4.5;2.25;8.0;4;F;80.0;225.0;Georgia Southern;1966-01-14;GA;USA;B;0.0
sandemi01;1.15;953.15;148.23;67.69;35.69;15.85;56.23;13;F-G;78.0;210.0;UCLA;1960-05-07;LA;USA;B;0.0
sandeto01;1.0;1704.92;446.0;78.92;0.0;0.0;0.0;13;F;78.0;210.0;NYU;1938-11-08;NY;USA;B;0.0
santida01;1.0;354.5;65.0;9.5;9.75;11.75;21.25;4;C;84.0;250.0;St. Vincent;1976-06-24;TX;USA;W;0.0
sasseja01;1.33;36.0;5.0;1.33;1.67;0.0;1.33;3;F;79.0;210.0;Texas Tech;1974-01-13;TX;USA;B;0.0
satteke01;1.33;354.0;31.67;58.67;17.0;1.0;32.0;3;G;74.0;186.0;Cincinnati;1981-04-12;NY;USA;B;0.0
sauldwo01;1.14;1574.71;440.29;58.29;0.0;0.0;0.0;9;F-C;79.0;220.0;Texas Southern;1935-07-11;LA;USA;B;0.0
saulpe01;1.0;1580.0;144.67;117.67;0.0;0.0;0.0;7;G-F;74.0;185.0;Seton Hall;1924-02-16;;;W;0.0
saundfr01;1.2;579.8;124.8;44.8;18.6;7.4;8.4;5;F;79.0;210.0;Syracuse;1951-06-13;OH;USA;B;0.0
scalabr01;1.0;615.36;94.0;39.55;14.27;11.0;31.0;11;F;81.0;240.0;Southern California;1978-03-18;CA;USA;W;0.0
scalede01;1.0;173.67;46.67;3.33;4.67;1.67;11.33;3;F;80.0;208.0;Louisiana State;1958-12-28;TX;USA;B;0.0
schaebi01;1.25;447.0;72.25;23.5;13.0;5.0;26.5;4;F;77.0;200.0;St. John's (NY);1951-12-11;NY;USA;W;0.0
schafbo01;1.33;248.33;27.33;22.67;0.0;0.0;0.0;3;G;75.0;195.0;Villanova;1933-03-29;;;W;0.0
schaufr01;1.0;2212.33;371.33;200.33;0.0;0.0;0.0;5;F;76.0;205.0;West Virginia;1925-06-30;OH;USA;W;0.0
schayda01;1.1;1098.75;283.55;64.95;28.0;42.0;78.6;20;C-F;83.0;235.0;Syracuse;1959-05-10;NY;USA;W;0.0
schaydo01;1.0;2292.31;782.77;197.08;0.0;0.0;0.0;16;F-C;79.0;195.0;NYU;1928-05-19;NY;USA;W;1.0
schefst01;1.12;114.75;22.5;3.25;3.75;1.0;4.25;8;C-F;81.0;250.0;Purdue;1967-09-03;MI;USA;W;0.0
schindw01;1.0;243.75;67.0;11.62;3.75;14.62;14.88;8;C;85.0;260.0;Florida;1968-10-14;FL;USA;W;0.0
schluda01;1.0;962.4;303.4;92.0;6.7;9.1;1.5;10;C;82.0;225.0;Colorado State;1945-11-12;WA;USA;W;0.0
schnidi01;1.0;1348.8;243.8;87.6;0.0;0.0;0.0;7;F;77.0;200.0;Ohio State;1928-05-27;OH;USA;W;0.0
schoeru01;1.2;709.6;147.0;35.0;24.2;14.2;45.6;5;F-C;82.0;210.0;Tennessee-Chattanooga;1960-04-16;IL;USA;W;0.0
schrede01;1.06;1976.29;413.12;225.47;50.35;18.35;133.41;17;F-C;81.0;214.0;Washington;1963-01-21;;GER;W;0.0
schulho01;1.0;887.5;163.0;65.5;0.0;0.0;0.0;8;C-F;78.0;200.0;Hamline;1922-07-03;MN;USA;W;0.0
scolafr01;1.0;1643.25;159.75;190.0;0.0;0.0;0.0;10;G;70.0;175.0;San Francisco;1922-03-01;CA;USA;W;0.0
scolalu01;1.0;2331.8;597.2;144.6;54.8;24.8;138.2;5;F;81.0;245.0;none;1980-04-30;;ARG;W;1.0
scottal01;1.0;1356.62;249.0;105.88;50.5;46.38;77.12;8;F-G;79.0;185.0;Oral Roberts;1955-09-14;TN;USA;B;0.0
scottby01;1.0;2153.79;213.36;194.93;87.43;19.71;114.07;14;G;75.0;195.0;Arizona State;1961-03-28;UT;USA;B;1.0
scottch01;1.17;2127.0;237.17;292.92;50.67;12.67;109.58;12;G-F;77.0;175.0;North Carolina;1948-12-15;NY;USA;B;1.0
scottde01;1.17;1498.58;147.83;108.0;43.75;16.42;64.0;12;G-F;80.0;229.0;Georgia Tech;1968-09-05;MD;USA;B;0.0
scottra01;1.08;1975.75;664.92;148.42;0.0;0.0;16.0;12;F-C;81.0;215.0;Portland;1938-07-12;PA;USA;B;0.0
scottsh01;1.0;158.5;57.0;5.0;3.5;5.75;9.0;4;C;82.0;250.0;St. John's (NY);1972-06-16;NY;USA;B;0.0
scurrca01;1.25;594.0;131.0;48.0;45.5;35.75;48.75;4;F;79.0;188.0;LIU;1962-12-04;NY;USA;B;0.0
sealsbr01;1.0;1492.6;292.6;72.0;45.2;41.6;41.6;5;F;80.0;210.0;Xavier (LA);1953-06-18;LA;USA;B;0.0
sealyma01;1.0;1465.0;198.12;102.0;64.75;19.62;85.12;8;F-G;80.0;190.0;St. John's (NY);1970-02-01;NY;USA;B;0.0
searske01;1.0;1759.9;461.3;119.0;0.0;0.0;0.0;10;F;81.0;195.0;Santa Clara;1933-08-17;CA;USA;W;0.0
sefolth01;1.14;1295.29;215.86;86.14;57.14;26.71;57.43;7;G;77.0;215.0;none;1984-05-02;;SUI;B;0.0
seikaro01;1.08;1782.92;535.33;71.67;37.75;72.67;159.42;12;C;83.0;230.0;Syracuse;1965-05-10;;LIB;W;0.0
sellebr01;1.14;1022.0;152.0;62.14;19.57;35.14;47.86;7;C-F;84.0;210.0;Ohio State;1962-12-17;OH;USA;B;0.0
selvyfr01;1.2;1224.0;170.3;132.4;0.0;0.0;0.0;12;G-F;74.5;180.0;Furman;1932-11-09;KY;USA;W;0.0
senemo01;1.25;65.5;18.75;0.25;1.0;5.5;3.75;4;F;83.0;230.0;none;1986-05-12;;SEN;B;0.0
senesge01;1.0;1677.33;184.0;209.33;0.0;0.0;0.0;8;G;74.0;179.0;St. Joseph's (PA);1922-04-04;PA;USA;W;0.0
sesayan01;1.0;325.25;55.75;15.5;9.5;7.5;14.5;4;F;80.0;223.0;Mississippi;1976-07-29;NC;USA;B;0.0
sessira01;1.17;1365.33;168.33;268.33;43.17;4.33;107.17;6;G;75.0;190.0;Nevada-Reno;1986-04-11;SC;USA;B;0.0
seymopa01;1.0;1832.5;187.38;244.88;0.0;0.0;0.0;16;G-F;73.0;180.0;Toledo;1928-01-30;OH;USA;W;0.0
shackch01;1.0;769.0;241.33;28.33;19.83;24.67;46.0;6;F-C;82.0;225.0;North Carolina State;1966-04-22;NC;USA;B;0.0
shaffle01;1.0;1832.67;413.33;77.33;0.0;0.0;0.0;3;F;79.0;215.0;North Carolina  ;1939-02-23;IL;USA;W;1.0
sharech01;1.0;1542.29;601.43;95.29;0.0;0.0;0.0;12;C;83.0;235.0;Bowling Green;1927-03-14;;;W;0.0
sharmbi01;0.91;2012.64;247.82;190.82;0.0;0.0;0.0;12;G;73.0;175.0;USC;1926-05-25;TX;USA;W;1.0
shaskjo01;1.0;501.67;126.33;11.33;9.67;11.67;25.0;3;C;83.0;235.0;Minnesota;1964-07-31;MI;USA;W;0.0
shawbr01;1.13;1444.0;212.13;261.13;49.8;16.8;110.87;16;G;78.0;190.0;Cal. State-Santa Barbara;1966-03-22;CA;USA;B;0.0
sheltlo01;1.0;1853.0;413.6;145.9;73.9;55.9;128.4;10;F-C;80.0;240.0;Oregon State;1955-10-19;CA;USA;B;0.0
shephbi01;1.0;1040.33;63.67;219.0;54.33;6.33;73.0;3;G;70.0;160.0;Butler;1949-11-18;IN;USA;W;0.0
sheppst01;1.33;325.67;59.33;20.67;7.33;1.33;23.67;3;F;78.0;210.0;Maryland;1954-03-21;NY;USA;B;0.0
shirlpa01;1.0;58.0;9.0;3.5;0.5;0.5;5.0;3;F;82.0;210.0;Iowa State;1977-12-23;CA;USA;W;0.0
shortpu01;1.0;2045.75;302.08;176.92;73.17;14.83;143.33;12;F-G;79.0;210.0;Jackson State;1957-07-02;MS;USA;B;1.0
shuege01;1.09;2121.64;259.55;237.09;0.0;0.0;0.0;11;G;74.0;170.0;Maryland;1931-12-18;MD;USA;W;0.0
shumajo01;1.6;920.1;238.8;57.4;32.3;22.4;36.5;10;F-C;81.0;235.0;Notre Dame;1952-04-06;SC;USA;B;0.0
sichtje01;1.17;1061.0;68.08;163.5;36.58;1.58;54.75;12;G;73.0;168.0;Purdue;1956-11-29;IN;USA;W;0.0
sidledo01;1.33;1431.33;417.0;54.17;0.0;0.0;100.67;6;F-C;80.0;215.0;Oklahoma;1946-06-21;TX;USA;B;0.0
siegfla01;1.0;1390.09;156.82;190.73;0.0;0.0;0.0;11;F;73.0;190.0;Ohio State;1939-05-22;OH;USA;W;0.0
sikmaja01;1.0;2638.79;772.57;249.14;83.0;74.86;184.71;14;C-F;83.0;230.0;Illinois Wesleyan;1955-11-14;IL;USA;W;1.0
silasja01;1.0;2036.3;206.9;262.8;60.8;10.5;158.3;10;G;73.0;180.0;Stephen F. Austin State;1949-02-11;LA;USA;B;1.0
silaspa01;1.0;2186.81;772.31;160.75;22.38;8.62;20.81;16;F-C;79.0;215.0;Creighton;1943-07-12;AZ;USA;B;0.0
simmobo01;1.0;1277.0;199.0;78.67;44.0;9.22;58.0;10;G-F;78.0;210.0;DePaul;1980-06-02;IL;USA;B;0.0
simmoce01;1.4;141.4;28.2;2.8;2.2;6.4;6.0;5;F;81.0;235.0;North Carolina State;1986-01-03;NC;USA;B;0.0
simmoco01;1.0;1543.5;412.0;114.5;0.0;0.0;0.0;12;C-F;80.0;222.0;none;1925-03-15;NJ;USA;W;0.0
simmoli01;1.0;1924.57;404.71;214.0;73.43;51.57;140.29;7;F-G;79.0;210.0;LaSalle;1968-11-14;PA;USA;B;0.0
simonwa01;1.0;2007.57;386.29;212.29;5.43;1.43;140.86;7;F-G;78.0;200.0;Benedict;1939-12-01;LA;USA;B;0.0
simpkdi01;1.14;742.57;169.57;43.43;13.0;8.57;52.57;8;F;81.0;248.0;Providence;1972-04-06;MD;USA;B;0.0
simpsra01;1.17;1635.25;218.0;196.42;61.5;5.92;153.58;12;G-F;77.0;200.0;Michigan State;1949-08-10;MI;USA;B;0.0
simsbo01;1.33;454.67;61.33;52.0;0.0;0.0;0.0;3;G-F;77.0;220.0;Pepperdine;1938-10-09;CA;USA;B;0.0
simsco01;2.0;11.0;4.0;0.0;0.0;0.0;0.0;3;C;83.0;245.0;Michigan;1983-10-21;MA;USA;B;0.0
singlja01;1.17;542.17;151.67;18.17;16.17;19.5;23.33;6;F;80.0;215.0;Murray State;1981-07-20;IL;USA;B;0.0
skilesc01;1.0;1678.9;152.6;388.1;50.0;2.9;149.7;10;G;73.0;180.0;Michigan State;1964-03-05;IN;USA;W;0.0
skinnal01;1.25;914.38;137.5;115.88;41.0;17.38;59.0;8;G;75.0;190.0;Massachusetts;1952-06-16;NY;USA;B;0.0
skinnbr01;1.14;778.43;202.93;20.57;18.29;38.0;37.07;16;F-C;81.0;255.0;Baylor;1976-05-19;TX;USA;B;0.0
skoogwh01;1.0;1532.17;188.83;150.5;0.0;0.0;0.0;6;G;71.0;180.0;Minnesota;1926-11-02;MN;USA;W;0.0
slatere01;1.36;319.36;69.82;13.18;8.27;5.09;22.18;11;F;79.0;215.0;Wyoming;1970-08-27;TX;USA;B;0.0
slayta01;1.0;172.33;23.33;10.33;8.67;1.33;13.0;3;G;81.0;215.0;Marshall;1980-04-02;WV;USA;B;0.0
sloando01;2.0;223.0;22.33;35.0;4.33;1.0;16.33;3;G;75.0;205.0;Texas A&M;1988-01-15;LA;USA;B;0.0
sloanje01;1.0;2340.91;510.45;175.0;34.64;2.91;0.0;11;G-F;77.0;195.0;Evansville;1942-03-28;IL;USA;W;0.0
smithad01;1.08;1584.17;135.5;144.92;0.0;0.0;2.83;12;G;73.0;180.0;Kentucky;1936-10-05;KY;USA;W;0.0
smithal01;1.0;1794.2;173.0;358.6;33.8;2.4;185.4;5;G;73.0;185.0;Bradley;1947-01-15;IL;USA;B;0.0
smithbi02;1.08;1867.25;302.5;144.5;35.92;13.92;19.75;12;F-G;77.0;195.0;Tulsa;1946-02-26;TN;USA;B;0.0
smithbo01;0.5;84.0;18.5;8.5;0.0;0.0;0.0;3;G;75.0;185.0;West Virginia;1937-08-20;;;W;0.0
smithch01;1.1;1637.8;324.6;79.8;46.2;78.9;103.6;10;F-C;82.0;230.0;Pittsburgh;1965-07-16;CT;USA;B;0.0
smithch02;1.0;196.0;25.33;38.33;12.33;1.0;14.67;3;G;73.0;160.0;Georgetown;1967-11-29;DC;USA;B;0.0
smithch03;1.0;1318.67;97.0;209.0;39.33;18.67;73.0;3;G;75.0;190.0;Connecticut;1970-05-17;CT;USA;B;0.0
smithch04;1.17;328.5;33.33;20.67;14.5;11.67;18.5;7;G;76.0;194.0;New Mexico;1975-08-22;TX;USA;B;0.0
smithcr01;1.0;1138.0;261.83;53.67;30.5;15.17;68.83;6;F;79.0;250.0;Boston College;1983-11-10;CA;USA;B;0.0
smithde02;1.1;982.5;130.0;86.6;26.5;17.5;70.0;10;G-F;78.0;205.0;Louisville;1961-11-01;GA;USA;B;0.0
smithdo03;1.0;1166.6;246.8;80.0;44.8;30.0;70.6;5;F;82.0;220.0;Missouri;1969-09-17;MI;USA;B;0.0
smithel01;1.11;1986.56;662.44;89.78;36.11;131.44;20.33;9;C;84.0;250.0;Kentucky State;1949-05-09;GA;USA;B;0.0
smithga01;1.0;490.0;146.0;18.67;0.0;0.0;11.0;3;C-F;81.0;235.0;Eastern Kentucky;1945-11-18;KY;USA;B;0.0
smithgr01;1.22;1362.89;361.0;107.67;7.0;1.33;0.0;10;F;77.0;195.0;Western Kentucky;1947-01-28;KY;USA;B;0.0
smithis01;1.5;169.0;20.5;30.0;8.25;1.0;11.75;4;G;72.0;175.0;Wake Forest;1988-07-05;NC;USA;B;0.0
smithja01;1.2;212.6;35.6;13.2;7.4;5.2;10.8;5;C;83.0;240.0;Louisiana State;1977-02-12;GA;USA;B;0.0
smithja02;1.0;952.75;200.5;31.0;22.5;37.75;44.0;4;F;84.0;240.0;Colorado State;1986-03-02;CO;USA;W;0.0
smithjo01;1.75;840.5;303.25;29.0;0.0;0.0;50.5;4;C;84.0;235.0;Southern Colorado;1944-05-24;MS;USA;B;0.0
smithjo02;1.24;1285.52;312.67;48.1;28.86;41.29;61.33;21;F;82.0;225.0;Maryland;1975-07-26;VA;USA;B;0.0
smithjo03;1.0;2549.88;596.0;231.38;95.38;163.12;186.0;8;F;81.0;210.0;none;1985-12-05;GA;USA;B;1.0
smithjr01;1.0;1624.25;193.25;136.0;65.75;11.5;99.38;8;G;78.0;220.0;none;1985-09-09;NJ;USA;B;0.0
smithke01;1.31;1708.69;111.85;313.31;58.38;5.0;126.85;13;G;75.0;170.0;North Carolina;1965-03-08;NY;USA;B;0.0
smithla01;1.0;1759.92;625.0;72.38;53.77;35.15;98.46;13;F-C;80.0;215.0;Alcorn State;1958-01-18;MS;USA;B;0.0
smithla02;1.25;782.75;67.75;98.5;35.5;3.75;54.0;4;G;75.0;200.0;Louisville;1969-04-03;TX;USA;B;0.0
smithmi01;1.0;442.67;70.67;47.33;7.0;1.67;36.33;3;F;82.0;225.0;Brigham Young;1965-05-19;NY;USA;W;0.0
smithmi02;1.12;1319.0;399.12;82.62;45.12;31.0;65.75;8;F;80.0;230.0;Providence;1972-03-28;DC;USA;B;0.0
smithot01;1.14;1102.86;202.29;98.57;53.86;26.86;79.86;7;G-F;77.0;210.0;Jacksonville;1964-01-30;FL;USA;B;0.0
smithph01;1.1;1916.6;197.8;256.1;73.4;16.5;99.0;10;G;76.0;185.0;San Francisco;1952-04-22;CA;USA;B;0.0
smithra01;1.08;2418.77;276.69;345.15;107.92;4.38;89.08;13;G-F;75.0;160.0;Buffalo State;1948-12-12;NY;USA;B;1.0
smithro01;1.22;346.44;32.0;44.56;13.22;2.33;21.56;9;G;71.0;165.0;UNLV;1955-03-10;CA;USA;B;0.0
smithsa01;1.2;1260.6;355.2;54.8;0.0;0.0;61.2;5;F;79.0;230.0;Kentucky Wesleyan;1944-01-27;KY;USA;B;0.0
smithst01;1.12;1803.5;191.25;182.62;45.38;17.19;107.12;16;G;79.0;200.0;Michigan State;1969-03-31;MI;USA;B;0.0
smithto02;1.1;729.5;73.5;88.1;31.9;7.9;44.2;10;G;75.0;185.0;Marquette;1968-06-14;WI;USA;B;0.0
smithwi02;1.0;591.0;67.0;138.0;42.5;1.0;54.5;4;G;74.0;170.0;Missouri;1953-10-26;NV;USA;B;0.0
smitsri01;1.0;1925.0;439.75;101.25;31.0;92.58;131.58;12;C;88.0;250.0;Marist;1966-08-23;;HOL;W;1.0
smrekmi01;1.14;269.57;60.14;7.0;5.29;21.43;19.71;8;C;84.0;250.0;Canisius;1962-08-31;ON;CAN;W;0.0
snower01;1.07;1652.36;152.93;303.21;69.64;7.5;99.36;14;G;75.0;190.0;Michigan State;1973-04-24;OH;USA;B;0.0
snydedi01;1.07;1834.0;195.14;197.64;21.43;11.21;6.0;14;G-F;77.0;205.0;Davidson;1944-02-01;OH;USA;W;0.0
snydeki01;1.2;708.0;98.4;48.2;17.2;13.8;41.4;5;G;78.0;225.0;Nevada-Reno;1983-06-05;CA;USA;B;0.0
soberri01;1.0;2090.18;193.82;320.45;98.64;14.64;179.36;11;G;75.0;198.0;UNLV;1953-01-15;NY;USA;B;0.0
sobiero01;0.86;712.43;142.57;66.29;0.0;0.0;0.0;7;G;75.0;185.0;DePaul;1934-09-21;IL;USA;W;0.0
sojoumi01;1.0;1427.33;412.33;57.33;29.33;35.33;0.0;3;C-F;81.0;225.0;Utah;1953-10-16;PA;USA;B;0.0
sojouwi01;1.0;1178.5;372.0;56.75;10.0;38.0;78.5;4;C-F;80.0;225.0;Weber State;1948-09-10;PA;USA;B;0.0
solomwi01;1.33;531.0;44.0;75.0;20.67;3.67;38.67;3;G;73.0;185.0;Clemson;1978-07-20;CT;USA;B;0.0
somerwi01;1.25;1387.5;163.0;128.5;0.0;0.0;94.75;4;G;68.0;170.0;Duquesne;1942-03-17;PA;USA;B;0.0
songada01;1.0;1154.0;211.12;73.62;40.62;13.25;60.5;8;F;81.0;248.0;Wake Forest;1978-02-14;;LTU;W;0.0
sorenda01;1.25;964.25;249.25;70.0;0.0;0.0;0.0;4;F;79.0;225.0;Ohio State;1948-07-08;OH;USA;W;0.0
sowpa01;1.0;293.0;71.33;4.0;11.33;8.0;13.67;3;F;82.0;250.0;Cal State-Fullerton;1981-11-22;;SEN;B;0.0
spanaji01;1.0;1058.0;130.4;114.4;49.6;7.6;79.8;5;G-F;77.0;190.0;Duke;1957-06-28;NJ;USA;W;0.0
sparrgu01;1.25;645.75;182.0;35.5;0.0;0.0;0.0;4;F;78.0;218.0;Detroit;1932-11-02;MI;USA;W;0.0
sparrro01;1.2;1503.33;117.0;279.47;55.2;6.87;102.27;15;G;74.0;175.0;Villanova;1958-06-12;VA;USA;B;0.0
spearod01;1.0;1597.2;278.8;130.8;0.0;0.0;0.0;10;G;76.5;205.0;Western Kentucky;1925-06-26;KY;USA;W;0.0
speigma01;1.0;1089.0;282.25;36.25;21.25;34.5;52.75;4;C;82.0;245.0;Florida;1987-08-04;FL;USA;B;0.0
spencan01;1.67;252.0;51.0;15.33;11.33;5.67;15.0;4;F;78.0;210.0;Northern Arizona;1964-07-20;CA;USA;B;0.0
spencel01;1.25;653.75;137.75;27.25;13.0;42.5;61.25;6;C;84.0;270.0;UNLV;1969-12-06;GA;USA;B;0.0
spencfe01;1.08;946.0;264.31;16.38;19.08;41.08;51.31;13;C;84.0;265.0;Louisville;1968-01-15;KY;USA;B;0.0
spoelar01;1.2;1049.6;254.6;53.2;0.0;0.0;0.0;5;C;81.0;220.0;Western Kentucky;1932-09-11;MI;USA;W;0.0
spragbr01;0.33;1316.0;299.67;40.33;0.0;0.0;27.0;3;F;77.0;188.0;Virginia Union;0000-00-00;VA;USA;B;0.0
sprewla01;1.0;2713.0;286.46;281.85;99.54;30.46;188.46;13;G;77.0;190.0;Alabama;1970-09-08;WI;USA;B;1.0
sprigla01;1.0;440.4;76.8;43.6;16.0;5.6;41.8;5;F;79.0;230.0;Howard;1959-09-08;MD;USA;B;0.0
stackje01;1.06;1648.72;168.56;178.06;47.89;24.06;145.39;18;G-F;78.0;218.0;North Carolina;1974-11-05;NC;USA;B;0.0
stacoke01;1.14;648.43;73.0;74.86;15.86;2.14;22.57;7;G;75.0;185.0;Providence;1951-09-04;NY;USA;W;0.0
stallbu01;1.0;1097.8;172.2;42.6;25.8;10.2;0.0;5;F-G;77.0;190.0;Kansas;1950-01-18;AL;USA;B;0.0
stallda01;1.11;1166.0;272.56;96.89;3.44;0.78;0.0;9;F-C;79.0;200.0;Wichita State;1941-12-20;TX;USA;B;0.0
stanste01;1.0;994.67;92.33;130.0;39.67;6.67;82.67;3;G;77.0;170.0;Temple;1961-02-27;CA;USA;B;0.0
starkjo01;1.07;1679.57;152.07;220.36;67.93;7.57;109.5;14;G;75.0;180.0;Oklahoma State;1965-08-10;OK;USA;B;0.0
stavela01;1.11;810.11;219.44;61.67;0.0;0.0;0.0;9;F;79.0;205.0;Villa Madonna;1936-10-11;OH;USA;W;0.0
